reactant_smi,product_smi
C(C1=CC=CC=C1)OC1=NC=C(C=C1)OCOC,COCOC=1C=CC(=NC1)O
COCOC=1C=CC(=NC1)O.C(=O)([O-])[O-].[K+].[K+].BrCCOC,COCCOC1=NC=C(C=C1)OCOC
COC=1C=C(C=O)C(=CN1)OCOC.Cl.C(=O)([O-])[O-].[K+].[K+].C1CCOC1,OC1=CN=C(C=C1C=O)OCCOC.OC=1C=NC(=C(C=O)C1)OCCOC
[Al+3].[Cl-].[Cl-].[Cl-].COC1=C(C=O)C(=CC=C1)OC,OC1=C(C=O)C(=CC=C1)O
COC1=CC=C(C=N1)O.[H-].[Na+].COCCl,COC1=NC=C(C=C1)OCOC
COC1=NC=C(C=C1)OCOC.C[Li].CN(C)C=O,COC=1C=C(C=O)C(=CN1)OCOC
COC=1C=C(C=O)C(=CN1)OCOC.Cl.C(=O)([O-])[O-].[K+].[K+],OC1=CN=C(C=C1C=O)OC
O=C(CNS(=O)(=O)C)C1=CC=CC=C1.N1C(=O)C(=O)C2=CC=CC=C12.[OH-].[Na+].Cl.Cl,CS(=O)(=O)NC=1C(=NC2=CC=CC=C2C1C(=O)O)C1=CC=CC=C1
FC(C1(N=N1)C1=CC=C(C(=O)O)C=C1)(F)F.C([O-])([O-])=O.[K+].[K+].IC(C)(C)I,FC(C1(N=N1)C1=CC=C(C(=O)OCCCOC(C2=CC=C(C=C2)C2(N=N2)C(F)(F)F)=O)C=C1)(F)F
C(C1=CC=CC=C1)OC1=C(OC=CC1=O)C.Cl.FC(CN)(F)F,C(C1=CC=CC=C1)OC1=C(N(C=CC1=O)CC(F)(F)F)C
C(C1=CC=CC=C1)OC1=C(N(C=CC1=O)CC(F)(F)F)C,OC1=C(N(C=CC1=O)CC(F)(F)F)C
C(C1=CC=CC=C1)OC1=C(OC=CC1=O)C.FC(CN)F.Cl.C(C)N(CC)CC,C(C1=CC=CC=C1)OC1=C(N(C=CC1=O)CC(F)F)C
C(C1=CC=CC=C1)OC=1C(C=C(OC1)C)=O.FC(CN)(F)F,C(C1=CC=CC=C1)OC=1C(C=C(N(C1)CC(F)(F)F)C)=O
C(C1=CC=CC=C1)OC=1C(C=C(N(C1)CC(F)(F)F)C)=O.Cl,Cl.OC=1C(C=C(N(C1)CC(F)(F)F)C)=O
C(C1=CC=CC=C1)OC=1C(C=C(OC1)C(=O)O)=O.[OH-].[Na+].Cl.FC(CN)(F)F,C(C1=CC=CC=C1)OC=1C(C=C(N(C1)CC(F)(F)F)C(=O)O)=O
C(C1=CC=CC=C1)OC=1C(C=C(N(C1)CC(F)(F)F)C(=O)O)=O,C(C1=CC=CC=C1)OC1=CN(C=CC1=O)CC(F)(F)F
C(C1=CC=CC=C1)OC1=CN(C=CC1=O)CC(F)(F)F.[H][H],OC1=CN(C=CC1=O)CC(F)(F)F
Cl.OC=1C(C=C(N(C1)CC(F)(F)F)C)=O.[OH-].[Na+].C=O.C=O,OC1=C(N(C(=CC1=O)C)CC(F)(F)F)CO
Cl.OC=1C(C=C(N(C1)CC(F)(F)F)C)=O.CN(CN(C)C)C,CN(C)CC=1N(C(=CC(C1O)=O)C)CC(F)(F)F
OC1=C(N(C(=CC1=O)C)CC(F)(F)F)CO.S(=O)(Cl)Cl,Cl.ClCC=1N(C(=CC(C1O)=O)C)CC(F)(F)F
Cl.OC1=CN(C=CC1=O)C.COC(C(F)(F)F)O.Cl,OC1=C(N(C=CC1=O)C)C(C(F)(F)F)O
OC1=C(N(C=CC1=O)C)C(C(F)(F)F)O.Cl.CNC.CCN(CC)CC,CN(C(C(F)(F)F)C=1N(C=CC(C1O)=O)C)C
CN(C)C=O.C(C(=O)Cl)(=O)Cl.OC1=C(N(C=CC1=O)C)C(C(F)(F)F)O.CCN(CC)CC.CNCC#C,OC1=C(N(C=CC1=O)C)C(C(F)(F)F)N(CC#C)C
OC1=C(N(C=CC1=O)C)C(C(F)(F)F)O.N1CCCCC1,OC1=C(N(C=CC1=O)C)C(C(F)(F)F)N1CCCCC1
OC1=C(N(C=CC1=O)C)C(C(F)(F)F)O.CN1CCNCC1,OC1=C(N(C=CC1=O)C)C(C(F)(F)F)N1CCN(CC1)C
OC1=C(N(C=CC1=O)C)C(C(F)(F)F)O.C1(CC1)N,C1(CC1)NC(C(F)(F)F)C=1N(C=CC(C1O)=O)C
OC1=C(N(C=CC1=O)C)C(C(F)(F)F)O.C(C=C)N,OC1=C(N(C=CC1=O)C)C(C(F)(F)F)NCC=C
C(C1=CC=CC=C1)OC=1C(C=C(NC1)C)=O.[OH-].[Na+].Cl[O-].[Na+].Cl,C(C1=CC=CC=C1)OC=1C(C(=C(NC1)C)Cl)=O
C(C1=CC=CC=C1)OC=1C(C(=C(NC1)C)Cl)=O.C([O-])([O-])=O.[K+].[K+].IC.C(C)(=O)OCC,C(C1=CC=CC=C1)OC=1C(C(=C(N(C1)C)C)Cl)=O
C(C1=CC=CC=C1)OC=1C(C(=C(N(C1)C)CO)Cl)=O.[Br-].[K+].Cl[O-].[Na+].Cl,C(C1=CC=CC=C1)OC=1C(C(=C(N(C1)C)C(=O)O)Cl)=O
C(C1=CC=CC=C1)OC=1C(C(=C(N(C1)C)C(=O)O)Cl)=O,C(C1=CC=CC=C1)OC1=CN(C=C(C1=O)Cl)C
C(C1=CC=CC=C1)OC1=CN(C=C(C1=O)Cl)C,ClC1=CN(C=C(C1=O)O)C
ClC1=C(N(C=C(C1=O)O)C)C.C([O-])([O-])=O.[K+].[K+].COC(C(F)(F)F)O,ClC1=C(N(C(=C(C1=O)O)C(C(F)(F)F)O)C)C
ClC1=C(N(C(=C(C1=O)O)C(C(F)(F)F)O)C)C.S(=O)(Cl)Cl.[BH4-].[Na+],ClC1=C(N(C(=C(C1=O)O)CC(F)(F)F)C)C
ClC1=C(N(C(=C(C1=O)O)C(C(F)(F)F)O)C)C.N1=CC=CC=C1.S(=O)(Cl)Cl.CNC,ClC1=C(N(C(=C(C1=O)O)C(C(F)(F)F)N(C)C)C)C
OC1=CN(C=CC1=O)C.C([O-])([O-])=O.[K+].[K+].C(C)OC(C(F)F)O,FC(C(O)C=1N(C=CC(C1O)=O)C)F
CN(C)C=O.C(C(=O)Cl)(=O)Cl.FC(C(O)C=1N(C=CC(C1O)=O)C)F,FC(CC=1N(C=CC(C1O)=O)C)F
Cl.C(C1=CC=CC=C1)OC=1C(C=C(N(C1)C)CCl)=O.N[C@@H](C)C(=O)NC.Cl.C(C)(C)N(CC)C(C)C,C(C1=CC=CC=C1)OC=1C(C=C(N(C1)C)CN[C@H](C(=O)NC)C)=O
C(C1=CC=CC=C1)OC=1C(C=C(N(C1)C)CN[C@H](C(=O)NC)C)=O.[H][H],OC=1C(C=C(N(C1)C)CN[C@H](C(=O)NC)C)=O
S(=O)(Cl)Cl.OC1=C(NC=C(C1=O)C(C(F)(F)F)O)C.CO.ClCCl,ClC(C(F)(F)F)C=1C(C(=C(NC1)C)O)=O
S(=O)(Cl)Cl.OC1=C(N(C=C(C1=O)C(C(F)(F)F)O)C)C.C(C)#N.CO.O=S(Cl)Cl,Cl.ClC(C(F)(F)F)C=1C(C(=C(N(C1)C)C)O)=O
C(C1=CC=CC=C1)OC1=CN(C=CC1=O)CC(F)(F)F.Cl.ClC(C(F)(F)F)C=1C(C(=C(N(C1)C)C)O)=O.CNC.O,CN(C(C(F)(F)F)C=1C(C(=C(N(C1)C)C)O)=O)C
Cl.ClC(C(F)(F)F)C=1C(C(=C(N(C1)C)C)O)=O.N1CCCCC1,OC1=C(N(C=C(C1=O)C(C(F)(F)F)N1CCCCC1)C)C
Cl.ClC(C(F)(F)F)C=1C(C(=C(N(C1)C)C)O)=O.N1C=NC=C1.Cl.Cl.ClC(C(F)(F)F)C=1C(C(=C(N(C1)C)C)O)=O.CN.Cl.ClC(C(F)(F)F)C=1C(C(=C(N(C1)C)C)O)=O.CN1CCNCC1,OC1=C(N(C=C(C1=O)C(C(F)(F)F)N1C=NC=C1)C)C.OC1=C(N(C=C(C1=O)C(C(F)(F)F)NC)C)C.Cl.OC1=C(N(C=C(C1=O)C(C(F)(F)F)N1CCN(CC1)C)C)C
S(=O)(Cl)Cl.OC1=C(N(C(=CC1=O)C(C(F)(F)F)O)C)CO.CO.ClCCl,Cl.ClCC=1N(C(=CC(C1O)=O)C(C(F)(F)F)O)C
C(C1=CC=CC=C1)OC=1C(C=C(N(C1)C)C(C(F)(F)F)O)=O.C([O-])(O)=O.[Na+].Br(=O)(=O)[O-].[K+].CC1(CCCC(N1[O])(C)C)C.Cl[O-].[Na+].C(C(CO)(CO)N)O.C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,C(C1=CC=CC=C1)OC=1C(C=C(N(C1)C)C(C(F)(F)F)(O)O)=O
ClC1=NC2=CC=C(C=C2C=C1C=O)Cl.CC(C)(C)[S@@](=O)N,ClC1=NC2=CC=C(C=C2C=C1\C=N\[S@](=O)C(C)(C)C)Cl
ClC1=NC2=CC=C(C=C2C=C1\C=N\[S@](=O)C(C)(C)C)Cl.C[Mg+].[Br-].[NH4+].[Cl-],ClC1=NC2=CC=C(C=C2C=C1[C@H](C)N[S@](=O)C(C)(C)C)Cl
ClC1=NC2=CC=C(C=C2C=C1[C@H](C)N[S@](=O)C(C)(C)C)Cl.O1CCOCC1,Cl.N[C@@H](C)C=1C(NC2=CC=C(C=C2C1)Cl)=O
ClC1=NC2=CC=C(C=C2C=C1C=O)Cl.CC(C)(C)[S@@](=O)N,ClC1=NC2=CC=C(C=C2C=C1C=N[S@](=O)C(C)(C)C)Cl
ClC1=NC2=CC=C(C=C2C=C1C=N[S@](=O)C(C)(C)C)Cl.C[Mg+].[Br-].[NH4+].[Cl-],ClC1=NC2=CC=C(C=C2C=C1[C@@H](C)N[S@](=O)C(C)(C)C)Cl
ClC1=NC2=CC=C(C=C2C=C1[C@@H](C)N[S@](=O)C(C)(C)C)Cl.Cl.O1CCOCC1,Cl.N[C@H](C)C=1C(NC2=CC=C(C=C2C1)Cl)=O
NC1=C(C=O)C=C(C=C1)Cl.CC1(OC(=CC(O1)=O)C)C,C(C)(=O)C=1C(NC2=CC=C(C=C2C1)Cl)=O
CC(C)(C)[S@](=O)N.C(C)(=O)C=1C(NC2=CC=C(C=C2C1)Cl)=O.[BH4-].[Na+].CO.CO.C(Cl)Cl,ClC1=NC2=CC=C(C=C2C=C1[C@H](C)N[S@@](=O)C(C)(C)C)Cl
ClC=1C=C2C=C(C(NC2=CC1)=O)[C@H](C)N[S@@](=O)C(C)(C)C.Cl.C(C)OCC,Cl.N[C@@H](C)C=1C(NC2=CC=C(C=C2C1)Cl)=O
ClC=1C=C2C=C(C(NC2=CC1)=O)[C@@H](C)N[S@](=O)C(C)(C)C.Cl.C(C)OCC,Cl.N[C@H](C)C=1C(NC2=CC=C(C=C2C1)Cl)=O
ClC=1C=C2C=C(C(NC2=CC1OC)=O)C=O.CC(C)(C)S(=O)N,ClC=1C=C2C=C(C(NC2=CC1OC)=O)C=NS(=O)C(C)(C)C
ClC=1C=C2C=C(C(NC2=CC1OC)=O)C=NS(=O)C(C)(C)C.C(Cl)Cl.C[Mg]Br.CCCCCCC,ClC=1C=C2C=C(C(NC2=CC1OC)=O)C(C)NS(=O)C(C)(C)C
ClC=1C=C2C=C(C(NC2=CC1OC)=O)C(C)NS(=O)C(C)(C)C.Cl,Cl.NC(C)C=1C(NC2=CC(=C(C=C2C1)Cl)OC)=O
ClC1=C(C=C(N)C=C1)OC.CCN(C(C)C)C(C)C.C(C)(=O)OC(C)=O,ClC1=C(C=C(C=C1)NC(C)=O)OC
ClC1=NC2=CC(=C(C=C2C=C1C=O)Cl)OC.C[O-].[Na+],ClC=1C=C2C=C(C(=NC2=CC1OC)OC)C=O
ClC=1C=C2C=C(C(=NC2=CC1OC)OC)C=O.C[Mg]Cl,ClC=1C=C2C=C(C(=NC2=CC1OC)OC)C(C)O
ClC=1C=C2C=C(C(=NC2=CC1OC)OC)C(C)O,ClC=1C=C2C=C(C(=NC2=CC1OC)OC)C(C)=O
ClC=1C=C2C=C(C(=NC2=CC1OC)OC)C(C)=O.CC(C)(C)[S@@](=O)N,ClC=1C=C2C=C(C(=NC2=CC1OC)OC)\C(\C)=N\[S@](=O)C(C)(C)C
ClC=1C=C2C=C(C(=NC2=CC1OC)OC)\C(\C)=N\[S@](=O)C(C)(C)C.CCC([BH-](C(CC)C)C(CC)C)C.[Li+],ClC=1C=C2C=C(C(=NC2=CC1OC)OC)[C@H](C)N[S@](=O)C(C)(C)C
ClC=1C=C2C=C(C(=NC2=CC1OC)OC)[C@H](C)N[S@](=O)C(C)(C)C.Cl,Cl.N[C@@H](C)C=1C(NC2=CC(=C(C=C2C1)Cl)OC)=O
NC=1C=CC(=C(C1)O)Cl.N1=C(C=CC=C1)CO.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.CCOC(=O)/N=N/C(=O)OCC,ClC1=C(C=C(N)C=C1)OCC1=NC=CC=C1
ClC1=C(C=C(N)C=C1)OCC1=NC=CC=C1.CCN(C(C)C)C(C)C.CC(=O)OC(=O)C,ClC1=C(C=C(C=C1)NC(C)=O)OCC1=NC=CC=C1
ClC1=NC2=CC(=C(C=C2C=C1C=O)Cl)OCC1=NC=CC=C1.O,ClC=1C=C2C=C(C(NC2=CC1OCC1=NC=CC=C1)=O)C=O
ClC=1C=C2C=C(C(NC2=CC1OCC1=NC=CC=C1)=O)C=O.CC(C)(C)S(=O)N,ClC=1C=C2C=C(C(NC2=CC1OCC1=NC=CC=C1)=O)\C=N\S(=O)C(C)(C)C
ClC=1C=C2C=C(C(NC2=CC1OCC1=NC=CC=C1)=O)\C=N\S(=O)C(C)(C)C.C(Cl)Cl.C[Mg]Br.O,ClC=1C=C2C=C(C(NC2=CC1OCC1=NC=CC=C1)=O)C(C)NS(=O)C(C)(C)C
ClC=1C=C2C=C(C(NC2=CC1OCC1=NC=CC=C1)=O)C(C)NS(=O)C(C)(C)C.Cl,Cl.NC(C)C=1C(NC2=CC(=C(C=C2C1)Cl)OCC1=NC=CC=C1)=O
ClC1=NC2=CC(=C(C=C2C=C1C=O)Cl)OCC1=NC=CC=C1.C[Mg]Br,ClC1=NC2=CC(=C(C=C2C=C1C(C)=O)Cl)OCC1=NC=CC=C1
ClC=1C=C2C=C(C(NC2=CC1OC)=O)C=O.O,ClC=1C=C2C=C(C(NC2=CC1O)=O)C=O
ClC=1C=C2C=C(C(NC2=CC1O)=O)C=O.NC1=CC(=C(C#N)C=C1)OC.C(C)(=O)O.C(C)(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+],ClC=1C=C2C=C(C(NC2=CC1O)=O)CNC1=CC(=C(C#N)C=C1)OC
ClC1=CC(=C(C(=C1)OC)NC(OC(C)(C)C)=O)C=O.C(CC(=O)OCC)(=O)OCC.N1CCCCC1.C(C1=CC=CC=C1)(=O)O,C(C)(C)(C)OC(=O)NC1=C(C=C(C(=O)OCC)C(=O)OCC)C=C(C=C1OC)Cl
C(C)(C)(C)OC(=O)NC1=C(C=C(C(=O)OCC)C(=O)OCC)C=C(C=C1OC)Cl.C(=O)(C(F)(F)F)O,ClC=1C=C2C=C(C(NC2=C(C1)OC)=O)C(=O)OCC
BrCC=1C(NC2=C(C=C(C=C2C1)Cl)O)=O.NC1=CC(=C(C#N)C=C1)OC.N1=C(C=CC=C1C)C.[Br-],ClC=1C=C2C=C(C(NC2=C(C1)O)=O)CNC1=CC(=C(C#N)C=C1)OC
ClC=1C=C2C=C(C(NC2=CC1)=O)C=O.C[Mg]Br,ClC=1C=C2C=C(C(NC2=CC1)=O)C(C)O
C(C)(=O)C=1C(NC2=CC=C(C=C2C1)Cl)=O.NC1=CC(=C(C#N)C=C1)OC.ClCCl.C(C)(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+],ClC=1C=C2C=C(C(NC2=CC1)=O)C(C)NC1=CC(=C(C#N)C=C1)OC
Cl.N[C@@H](C)C=1C(NC2=CC=C(C=C2C1)Cl)=O.BrC1=CC(=C(C=C1)S(=O)(=O)C)OC.C=1C=CC(=CC1)P(C=2C=CC=CC2)C3=CC=C4C=CC=CC4=C3C5=C6C=CC=CC6=CC=C5P(C=7C=CC=CC7)C=8C=CC=CC8.CC(C)([O-])C.[Na+],ClC=1C=C2C=C(C(NC2=CC1)=O)[C@H](C)NC1=CC(=C(C=C1)S(=O)(=O)C)OC
ClC=1C=C2C=C(C(NC2=CC1)=O)C=O.NC1=CC(=C(C#N)C=C1)OC.CC(=O)O.C(C)(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+],ClC=1C=C2C=C(C(NC2=CC1)=O)CNC1=CC(=C(C#N)C=C1)OC
ClC=1C=C2C=C(C(NC2=CC1)=O)C=O.NC1=CC=C(C#N)C=C1.CC(=O)N(C)C.C(C)(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+],ClC=1C=C2C=C(C(NC2=CC1)=O)CNC1=CC=C(C#N)C=C1
ClC=1C=C2C=C(C(NC2=CC1O)=O)CNC1=CC(=C(C#N)C=C1)OC.N1=C(C=CC=C1)CO.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.CCOC(=O)/N=N/C(=O)OCC,ClC=1C=C2C=C(C(NC2=CC1OCC1=NC=CC=C1)=O)CNC1=CC(=C(C#N)C=C1)OC
ClC=1C=C2C=C(C(NC2=CC1O)=O)CNC1=CC(=C(C#N)C=C1)OC.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.CCOC(=O)/N=N/C(=O)OCC.C1C(O1)CO.N1CCOCC1.N1CCOCC1,N.ClC=1C=C2C=C(C(NC2=CC1OCC(CN1CCOCC1)O)=O)CNC1=CC(=C(C#N)C=C1)OC
ClC=1C=C2C=C(C(NC2=CC1O)=O)CNC1=CC(=C(C#N)C=C1)OC.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.O1CCN(CC1)CCO.CCOC(=O)/N=N/C(=O)OCC,ClC=1C=C2C=C(C(NC2=CC1OCCN1CCOCC1)=O)CNC1=CC(=C(C#N)C=C1)OC
ClC=1C=C2C=C(C(NC2=CC1O)=O)CNC1=CC(=C(C#N)C=C1)OC.N1=CC(=CC=C1)CO.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.N(=N\C(=O)OC(C)C)/C(=O)OC(C)C.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.N(=N\C(=O)OC(C)C)/C(=O)OC(C)C,ClC=1C=C2C=C(C(NC2=CC1OCC=1C=NC=CC1)=O)CNC1=CC(=C(C#N)C=C1)OC
ClC1=NC2=C(C=C(C=C2C=C1C=O)Cl)C.CC(=O)O,ClC=1C=C2C=C(C(NC2=C(C1)C)=O)C=O
ClC=1C=C2C=C(C(NC2=C(C1)C)=O)C=O.NC1=CC(=C(C#N)C=C1)OC.C(C)(=O)O.C(C)(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+],ClC=1C=C2C=C(C(NC2=C(C1)C)=O)CNC1=CC(=C(C#N)C=C1)OC
ClC=1C=C2C=C(C(NC2=C(C1)OC)=O)CO.Br,BrCC=1C(NC2=C(C=C(C=C2C1)Cl)OC)=O
BrCC=1C(NC2=C(C=C(C=C2C1)Cl)OC)=O.NC1=CC(=C(C#N)C=C1)OC.C(=O)([O-])[O-].[K+].[K+],ClC=1C=C2C=C(C(NC2=C(C1)OC)=O)CNC1=CC(=C(C#N)C=C1)OC
ClC=1C=C2C=C(C(NC2=C(C1)OC)=O)CO,ClC=1C=C2C=C(C(NC2=C(C1)OC)=O)C=O
ClC=1C=C2C=C(C(NC2=C(C1)OC)=O)C=O.C(C)[S-].[Na+].C(C)[S-].[Na+],ClC=1C=C2C=C(C(NC2=C(C1)O)=O)C=O
ClC=1C=C2C=C(C(NC2=C(C1)O)=O)CNC1=CC(=C(C#N)C=C1)OC.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.O1CCN(CC1)CCO.CCOC(=O)/N=N/C(=O)OCC,ClC=1C=C2C=C(C(NC2=C(C1)OCCN1CCOCC1)=O)CNC1=CC(=C(C#N)C=C1)OC
C12(CC3CC(CC(C1)C3)C2)N.C1(=CC=CC=C1)N=C=O,C12(CC3CC(CC(C1)C3)C2)NC(=O)NC2=CC=CC=C2
ClC(=O)OC1=CC=CC=C1.C(C)N(CC)CC.Cl.C12(CC3CC(CC(C1)C3)C2)N.Cl.C12C(C3CC(CC(C1)C3)C2)N,C12C(C3CC(CC(C1)C3)C2)NC(=O)NC2=CC=CC=C2
C12(CC3CC(CC(C1)C3)C2)N.ClC(=O)OC1=CC=CC=C1,C1(=CC=CC=C1)OC(NC12CC3CC(CC(C1)C3)C2)=O
Cl.C12C(C3CC(CC(C1)C3)C2)N.ClC(=O)OC1=CC=CC=C1,C1(=CC=CC=C1)OC(NC1C2CC3CC(CC1C3)C2)=O
N(=[N+]=[N-])C12CC3CC(CC(C1)C3)C2.C1(=CC=CC=C1)C#C,C12(CC3CC(CC(C1)C3)C2)N2N=NC(=C2)C2=CC=CC=C2
N(=[N+]=[N-])CC12CC3CC(CC(C1)C3)C2.C1(=CC=CC=C1)C#C,C12(CC3CC(CC(C1)C3)C2)CN2N=NC(=C2)C2=CC=CC=C2
N(=[N+]=[N-])C12CC3CC(CC(C1)C3)C2.C(#C)C1=NC=CC=C1,C12(CC3CC(CC(C1)C3)C2)N2N=NC(=C2)C2=NC=CC=C2
C12(CC3CC(CC(C1)C3)C2)CO.C(CN)N,C12(CC3CC(CC(C1)C3)C2)C=2NCCN2
C12(CC3CC(CC(C1)C3)C2)CO.NCCO,C12(CC3CC(CC(C1)C3)C2)C=2OCCN2
C12(CC3CC(CC(C1)C3)C2)CO.C1(=CC=CC=C1)NCCN,C12(CC3CC(CC(C1)C3)C2)C=2N(CCN2)C2=CC=CC=C2
[N+](=O)([O-])C1=C(C(=O)NC2=CC=CC=C2)C=CC=C1.[B][B][B][B][B][B][B][B][B][B].[N+](=O)([O-])C1=C(C(=O)NC2=CC=CC=C2)C=CC=C1,NC1=C(C(=O)NC2=CC=CC=C2)C=CC=C1
NC1=C(C(=O)NC2=CC=CC=C2)C=CC=C1.BrC=1C=C(C=O)C=CC1,BrC=1C=C(C=NC2=C(C(=O)NC3=CC=CC=C3)C=CC=C2)C=CC1
NC1=C(C(=O)NC2=CC=CC=C2)C=CC=C1.FC=1C=C(C=O)C=CC1,FC=1C=C(C=NC2=C(C(=O)NC3=CC=CC=C3)C=CC=C2)C=CC1
[B][B][B][B][B][B][B][B][B][B].[N+](=O)([O-])C1=C(C(=O)NC2=CC=CC=C2)C=CC=C1,NC1=C(C(=O)NC2=CC=CC=C2)C=CC=C1
C(=O)(OC(C)(C)C)NCC(=O)O.C1CCC(CC1)N=C=NC2CCCCC2.NC1=CC=CC=C1,C1(=CC=CC=C1)NC(=O)CNC(OC(C)(C)C)=O
C(=O)(OC(C)(C)C)NCC(=O)O.C1CCC(CC1)N=C=NC2CCCCC2.COC1=CC=C(C=C1)N,COC1=CC=C(C=C1)NC(=O)CNC(OC(C)(C)C)=O
C1(=CC=CC=C1)NC(=O)CNC(OC(C)(C)C)=O,NCC(=O)NC1=CC=CC=C1
C(C)(C)(C)OC(NCC(NC1=CC=C(C=C1)OC)=O)=O,NCC(=O)NC1=CC=C(C=C1)OC
NC1=C(C(=O)C2=CC=CC=C2)C=CC=C1.BrN1C(CCC1=O)=O,C(C1=CC=CC=C1)(=O)C1=C(N)C=CC(=C1)Br
NCC(=O)NC1=CC=C(C=C1)OC.C(C1=CC=CC=C1)=O.FC(C(=O)O)(F)F,COC1=CC2=C(NC(CNC2C2=CC=CC=C2)=O)C=C1
O.[N-]=[N+]=[N-].[Na+].CC(C)(C#C)O.BrCCCCCCCC,C(CCCCCCC)N1N=NC(=C1)C(C)(C)O
OC(C)(C)C=1N=NN(C1)CCC(=O)OC.N1=CC=CC=C1.O=P(Cl)(Cl)Cl.O=P(Cl)(Cl)Cl.Cl,C=C(C)C=1N=NN(C1)CCC(=O)OC
O.[N-]=[N+]=[N-].[Na+].CC(C)(C#C)O.ClCCOCCO,OCCOCCN1N=NC=C1C(C)(C)O
OCCOCCN1N=NC=C1C(C)(C)O.N1=CC=CC=C1.O=P(Cl)(Cl)Cl,C=C(C)C1=CN=NN1CCOCCO
[N-]=[N+]=[N-].[Na+].CC(C)(C#C)O.CN(C)CCCl.Cl,CN(CCN1N=NC=C1C(C)(C)O)C
CN(CCN1N=NC=C1C(C)(C)O)C.N1=CC=CC=C1.O=P(Cl)(Cl)Cl.O=P(Cl)(Cl)Cl.Cl,CN(CCN1N=NC=C1C(=C)C)C
FC1=CC(=CC=C1)N=C=O.[Si](C)(C)(C)N=[N+]=[N-],FC=1C=C(C=CC1)N1N=NNC1=O
FC=1C=C(C=CC1)N1N=NNC1=O.C(=O)([O-])[O-].[Cs+].[Cs+].BrCC1=CC=C(C=C1)F,FC1=CC=C(CN2N=NN(C2=O)C2=CC(=CC=C2)F)C=C1
FC=1C=C(C=CC1)N1N=NNC1=O.BrC1CCN(CC1)C(=O)OC(C)(C)C.C(=O)([O-])[O-].[Cs+].[Cs+],C(C)(C)(C)OC(=O)N1CCC(CC1)N1N=NN(C1=O)C1=CC(=CC=C1)F
FC=1C=C(C=CC1)N1N=NNC1=O.C(=O)([O-])[O-].[Cs+].[Cs+].BrC(C(=O)OCC)(C)C,C(C)OC(C(C)(C)N1N=NN(C1=O)C1=CC(=CC=C1)F)=O
FC=1C=C(C=CC1)N1N=NNC1=O.C(=O)([O-])[O-].[K+].[K+].ICC1=NN=C(N1C)S(=O)(=O)C,FC=1C=C(C=CC1)N1N=NN(C1=O)CC1=NN=C(N1C)S(=O)(=O)C
C1(CC1)N1N=NNC1=O.C(=O)([O-])[O-].[K+].[K+].CN(C(=O)Cl)C=1C=NC=CC1,CN(C(=O)N1N=NN(C1=O)C1CC1)C=1C=NC=CC1
FC=1C=C(C=CC1)N1N=NNC1=O.O=C(OC(Cl)(Cl)Cl)Cl.COCCN,COCCNC(=O)N1N=NN(C1=O)C1=CC(=CC=C1)F
ClC=1C=CC(=C(N)C1)SC.O1C(=CC2=C1C=CC=C2)S(=O)(=O)Cl,ClC=1C=CC(=C(C1)NS(=O)(=O)C=1OC2=C(C1)C=CC=C2)SC
ClC=1C=CC(=C(N)C1)S(=O)C.ClC=1C=CC(=C(N)C1)S(=O)C.ClC=1C=C(C=CC1Cl)S(=O)(=O)Cl,ClC=1C=C(C=CC1Cl)S(=O)(=O)NC1=C(C=CC(=C1)Cl)SC
ClC=1C=CC(=C(N)C1)SC.ClC1=CC(=C(C=C1)S(=O)(=O)Cl)F,ClC1=CC(=C(C=C1)S(=O)(=O)NC1=C(C=CC(=C1)Cl)SC)F
Cl.ClCC=1N=C(SC1)N.C(=O)(OC(C)(C)C)OC(=O)OC(C)(C)C.C(C)N(CC)CC,ClCC=1N=C(SC1)NC(OC(C)(C)C)=O
NC1=C(C=CC(=C1)Cl)S.ClCC=1N=C(SC1)NC(OC(C)(C)C)=O.C(=O)([O-])[O-].[K+].[K+],NC1=C(C=CC(=C1)Cl)SCC=1N=C(SC1)NC(OC(C)(C)C)=O
NC1=C(C=CC(=C1)Cl)SCC=1N=C(SC1)NC(OC(C)(C)C)=O.O1C(=CC2=C1C=CC=C2)S(=O)(=O)Cl,O1C(=CC2=C1C=CC=C2)S(=O)(=O)NC2=C(C=CC(=C2)Cl)SCC=2N=C(SC2)NC(OC(C)(C)C)=O
